"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Maryland","Latzko, Anna","SO-2","Big Ten Championships","Oct 28, 2018","6K","23:16.9","105th"
"Maryland","Latzko, Anna","SO-2","Princeton Cross Country Invitational","Oct 12, 2018","6K","23:30.1","109th"
"Maryland","Latzko, Anna","SO-2","Paul Short Gold","Sep 29, 2018","6K","23:29.7","265th"
"Maryland","Laurie, Christine","SO-2","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 9, 2018","6K","22:09.3","43rd"
"Maryland","Laurie, Christine","SO-2","Big Ten Championships","Oct 28, 2018","6K","DNF",""
"Maryland","Laurie, Christine","SO-2","Princeton Cross Country Invitational","Oct 12, 2018","6K","22:21.6","35th"
"Maryland","Laurie, Christine","SO-2","Paul Short Gold","Sep 29, 2018","6K","22:11.0","94th"
"Maryland","Laurie, Christine","SO-2","2018 Salty Dog Invite","Sep 15, 2018","6K","22:53.0","3rd"
"Maryland","Laurie, Christine","SO-2","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 10, 2017","6K","21:33.0","62nd"
"Maryland","Laurie, Christine","SO-2","Big Ten Cross Country Championships","Oct 29, 2017","6K","22:15.4","72nd"
"Maryland","Laurie, Christine","SO-2","Princeton XC Invitational","Oct 14, 2017","6K","22:30.7","38th"
"Maryland","Laurie, Christine","SO-2","Paul Short Gold","Sep 29, 2017","6K","21:51.3","184th"
"Maryland","Laurie, Christine","SO-2","American v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Laurie, Christine","SO-2","George Washington v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Laurie, Christine","SO-2","Maryland v. Franklin Pierce","Sep 1, 2017","5K","DNS","90th"
"Maryland","Laurie, Christine","SO-2","Maryland v. UMBC","Sep 1, 2017","5K","DNS","93rd"
"Maryland","Laurie, Christine","SO-2","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","DNS","95th"
"Maryland","Laurie, Christine","SO-2","Navy v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","NCAA West Preliminary Round","May 24-26, 2018","HJ","NH",""
"Maryland","Lefebvre-Oatis, Mikella","JR-3","John Jacobs Invitational","Apr 20-21, 2018","HJ","NH",""
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Rafer Johnson & Jackie Joyner-Kersee Invitational","Apr 14, 2018","HJ","5' 9.75""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Jim Bush / Bob Larsen Invitational","Mar 31, 2018","HJ","5' 5.75""","4th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","40th Annual Aztec Invitational","Mar 24, 2018","HJ","5' 7.25""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","HJ","5' 10.5""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Don Kirby Elite","Feb 9-10, 2018","HJ","5' 6""","13th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Dr Sander Invitational Columbia Challenge","Jan 26-27, 2018","HJ","5' 9.75""","4th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Dr. Martin Luther King Jr. Collegiate Invitational","Jan 19-20, 2018","HJ","5' 7.25""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","NCAA Division I West Preliminary Round","May 25-27, 2017","HJ","5' 8.75""","3rd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Pac-12 Championships","May 13-14, 2017","HJ","5' 7.75""","3rd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","USC vs. UCLA","Apr 29-30, 2017","HJ","5' 7""","6th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Jim Bush Collegiate Invitational","Apr 15, 2017","HJ","5' 7""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Bob Larsen Distance Carnival/UCLA Legends Invite","Mar 31 - Apr 1, 2017","HJ","6' 0.75""","1st (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","HJ","5' 7""","4th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Beach vs UCLA","Mar 4, 2017","HJ","5' 7.25""","2nd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","MPSF Indoor Track & Field Championships","Feb 24-25, 2017","HJ","5' 7""","6th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","New Mexico Don Kirby Invitational","Feb 10-11, 2017","HJ","5' 7""","11th (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Charlie Thomas Invitational","Feb 3-4, 2017","HJ","5' 6""","3rd (F)"
"Maryland","Lefebvre-Oatis, Mikella","JR-3","Columbia East-West Challenge","Jan 27-28, 2017","HJ","5' 8.75""","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","DMR","11:25.37","5th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Spire NCAA D-1 Indoor Track & Field Classic","Feb 9-10, 2018","Mile","4:40.84","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","2018 Frank Sevigne Husker Invite","Feb 2-3, 2018","3000","9:45.04","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Penn State National","Jan 26-27, 2018","Mile","4:44.01","4th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Vanderbilt Invitational","Jan 19-20, 2018","3000","9:44.92","7th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Nittany Lion Challenge","Jan 13, 2018","3000","9:35.61","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:11.6","163rd"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 10, 2017","6K","20:16.3","7th"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Cross Country Championships","Oct 29, 2017","6K","20:43.7","12th"
"Maryland","Lucki, Alexandra","RS/Una","Princeton XC Invitational","Oct 14, 2017","6K","21:13.7","2nd"
"Maryland","Lucki, Alexandra","RS/Una","Paul Short Gold","Sep 29, 2017","6K","20:44.3","42nd"
"Maryland","Lucki, Alexandra","RS/Una","American v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Lucki, Alexandra","RS/Una","George Washington v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Lucki, Alexandra","RS/Una","Maryland v. Franklin Pierce","Sep 1, 2017","5K","DNS","90th"
"Maryland","Lucki, Alexandra","RS/Una","Maryland v. UMBC","Sep 1, 2017","5K","DNS","93rd"
"Maryland","Lucki, Alexandra","RS/Una","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","DNS","95th"
"Maryland","Lucki, Alexandra","RS/Una","Navy v. Maryland","Sep 1, 2017","5K","DNS","89th"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I East Preliminary Round","May 25-27, 2017","1500","4:25.04","27th (P)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Outdoor Championships","May 12-14, 2017","1500","4:30.48","9th (P)"
"Maryland","Lucki, Alexandra","RS/Una","Penn Relays","Apr 27-29, 2017","DMR","11:22.31","(F)"
"Maryland","Lucki, Alexandra","RS/Una","Virginia Challenge","Apr 21-22, 2017","1500","4:19.15","6th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Virginia Quad","Apr 8, 2017","800","2:10.19","6th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Florida Relays","Mar 30 - Apr 1, 2017","1600SMR","3:58.23","6th (F)"
"Maryland","Lucki, Alexandra","RS/Una","UNF Spring Break Invitational","Mar 24, 2017","800","2:12.54","4th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Maryland Invitational","Mar 18, 2017","5000","16:56.20","3rd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","DMR","11:25.63","6th (F)"
"Maryland","Lucki, Alexandra","RS/Una","SPIRE NCAA Division 1 Indoor Track & Field Meet","Feb 10-11, 2017","Mile","4:47.62","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","42nd Annual Frank Sevigne Husker Invitational","Feb 3-4, 2017","3000","9:37.94","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Penn State National","Jan 27-28, 2017","Mile","4:52.20","9th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Nittany Lion Challenge","Jan 14, 2017","DMR","11:37.01","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Wagner Invite","Jan 6, 2017","3000","9:38.00","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 11, 2016","6K","21:06.1","18th"
"Maryland","Lucki, Alexandra","RS/Una","Big 10 Championships","Oct 30, 2016","6K","22:12.9","31st"
"Maryland","Lucki, Alexandra","RS/Una","Princeton XC Invitational","Oct 15, 2016","6K","21:35.9","6th"
"Maryland","Lucki, Alexandra","RS/Una","Paul Short - Gold","Oct 1, 2016","6K","21:16.3","89th"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I Track & Field Championships","Jun 8-11, 2016","1500","4:31.08","24th (P)"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I East Preliminary Round","May 26-28, 2016","1500","4:20.16","22nd (P)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Conference Outdoor Track & Field Championships","May 13-15, 2016","1500","4:27.53","12th (P)"
"Maryland","Lucki, Alexandra","RS/Una","Kehoe Twilight Meet 2016","May 6, 2016","1500","4:23.71","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Penn Relays","Apr 28-30, 2016","1600SMR","3:56.67","(F)"
"Maryland","Lucki, Alexandra","RS/Una","2016 Morgan State Legacy Meet","Apr 22-23, 2016","1500","4:33.04","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Larry Ellis Invite","Apr 22-23, 2016","800","2:09.88","24th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Lou Onesty/Milton G. Abramson Invitational","Apr 9, 2016","800","2:14.00","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Virginia Quad Meet","Apr 8, 2016","1500","4:31.10","3rd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Florida Relays","Mar 31 - Apr 2, 2016","1600SMR","3:54.92","4th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Maryland Invitational 2016","Mar 26, 2016","3000","9:47.34","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","UCF Black and Gold Challenge","Mar 18-19, 2016","800","2:15.85","8th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","Mile","4:50.89","6th (P)"
"Maryland","Lucki, Alexandra","RS/Una","SPIRE NCAA D-1 Indoor T&F Invitational","Feb 12-13, 2016","1000","2:50.08","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","2016 Armory Track Invitational (Colleges)","Feb 5-6, 2016","Mile","4:45.36","2nd (F)"
"Maryland","Lucki, Alexandra","RS/Una","Terrapin Invitational","Jan 30, 2016","600","1:35.29","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","2016 Great Dane Classic","Jan 16, 2016","4x400","4:02.45","21st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Penn State Relays","Jan 9, 2016","4x800","9:09.06","3rd (F)"
"Maryland","Lucki, Alexandra","RS/Una","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 13, 2015","6K","22:08.1","45th"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Championships","Nov 1, 2015","6K","21:33.4","56th"
"Maryland","Lucki, Alexandra","RS/Una","Gettysburg Invitational","Oct 17, 2015","6K","21:50.6","1st"
"Maryland","Lucki, Alexandra","RS/Una","Lehigh Paul Short Run","Oct 2, 2015","6K","21:13.3","27th"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Outdoor Track & Field Championships","May 15-17, 2015","1500","4:28.31","14th (P)"
"Maryland","Lucki, Alexandra","RS/Una","Kehoe Twilight Meet","May 1, 2015","1500","4:27.62","3rd (F)"
"Maryland","Lucki, Alexandra","RS/Una","2015 Penn Relays","Apr 23-25, 2015","DMR","11:42.44","(F)"
"Maryland","Lucki, Alexandra","RS/Una","Morgan State Legacy Track & Field Meet","Apr 17-18, 2015","4x400","3:59.03","11th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Florida Relays","Apr 2-4, 2015","1600SMR","3:56.64","7th (F)"
"Maryland","Lucki, Alexandra","RS/Una","UTEP Springtime Invitational","Mar 21, 2015","4x400","3:49.93","1st (F)"
"Maryland","Lucki, Alexandra","RS/Una","Big Ten Indoor Track and Field Championships","Feb 27-28, 2015","DMR","11:29.17","8th (F)"
"Maryland","Lucki, Alexandra","RS/Una","Sweetheart Multi-Mix Madness","Feb 12, 2015","1000","2:59.90","2nd (F)"
"Maryland","Mann, Courtney","SO-2","Princeton Cross Country Invitational","Oct 12, 2018","6K","24:19.2","168th"
"Maryland","Mann, Courtney","SO-2","Paul Short Gold","Sep 29, 2018","6K","25:21.3","345th"
"Maryland","Mann, Courtney","SO-2","Mount St. Mary's 5k Duals","Aug 31, 2018","5K","21:06.0","46th"
"Maryland","Mann, Courtney","SO-2","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 10, 2017","6K","22:32.9","128th"
"Maryland","Mann, Courtney","SO-2","Big Ten Cross Country Championships","Oct 29, 2017","6K","23:37.1","111st"
"Maryland","Mann, Courtney","SO-2","Princeton XC Invitational","Oct 14, 2017","6K","24:06.3","119th"
"Maryland","Mann, Courtney","SO-2","Paul Short Gold","Sep 29, 2017","6K","23:27.0","325th"
"Maryland","Mann, Courtney","SO-2","2017 Salty Dog Invitational","Sep 9, 2017","6K","24:04.2","24th"
"Maryland","Mann, Courtney","SO-2","American v. Maryland","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","Mann, Courtney","SO-2","George Washington v. Maryland","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","Mann, Courtney","SO-2","Maryland v. Franklin Pierce","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","Mann, Courtney","SO-2","Maryland v. UMBC","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","Mann, Courtney","SO-2","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","Mann, Courtney","SO-2","Navy v. Maryland","Sep 1, 2017","5K","18:52.2","17th"
"Maryland","McAllister, Emily","SO-2","Paul Short Open","Sep 29, 2018","6K","24:40.8","137th"
"Maryland","McAllister, Emily","SO-2","2018 Salty Dog Invite","Sep 15, 2018","6K","26:18.7","53rd"
"Maryland","McAllister, Emily","SO-2","Mount St. Mary's 5k Duals","Aug 31, 2018","5K","21:31.6","56th"
"Maryland","McAllister, Emily","SO-2","Princeton XC Invitational","Oct 14, 2017","6K","24:20.9","123rd"
"Maryland","McAllister, Emily","SO-2","2017 Salty Dog Invitational","Sep 9, 2017","6K","25:40.9","56th"
"Maryland","McAllister, Emily","SO-2","American v. Maryland","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","McAllister, Emily","SO-2","George Washington v. Maryland","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","McAllister, Emily","SO-2","Maryland v. Franklin Pierce","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","McAllister, Emily","SO-2","Maryland v. UMBC","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","McAllister, Emily","SO-2","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","McAllister, Emily","SO-2","Navy v. Maryland","Sep 1, 2017","5K","20:10.4","61st"
"Maryland","Morgan, Mackenzie","FR-1","","","","",""
"Maryland","Novak, Paige","SO-2","Big Ten Championships","Oct 28, 2018","6K","22:55.4","99th"
"Maryland","Novak, Paige","SO-2","Princeton Cross Country Invitational","Oct 12, 2018","6K","23:16.4","90th"
"Maryland","Novak, Paige","SO-2","Paul Short Gold","Sep 29, 2018","6K","23:10.6","230th"
"Maryland","Novak, Paige","SO-2","2018 Salty Dog Invite","Sep 15, 2018","6K","24:04.7","15th"
"Maryland","Novak, Paige","SO-2","Mount St. Mary's 5k Duals","Aug 31, 2018","5K","DNS","86th"
"Maryland","Novak, Paige","SO-2","Big Ten Championships","May 11-13, 2018","1500","4:52.71","30th (P)"
"Maryland","Novak, Paige","SO-2","Kehoe Twilight Meet 2018","May 4, 2018","1500","4:50.51","9th (F)"
"Maryland","Novak, Paige","SO-2","2018 Larry Ellis Invitational","Apr 20-21, 2018","1500","4:46.85","22nd (F)"
"Maryland","Novak, Paige","SO-2","Virginia v. Maryland, Bucknell, Georgetown","Apr 6, 2018","800","2:22.24","9th (F)"
"Maryland","Novak, Paige","SO-2","2018 NAVY Men's Invitational","Mar 31, 2018","1500","5:01.92","17th (F)"
"Maryland","Novak, Paige","SO-2","USF Bulls Invitational","Mar 22-23, 2018","1500","4:53.30","16th (F)"
"Maryland","Novak, Paige","SO-2","Maryland Invitational","Mar 17, 2018","1500","5:00.57","12th (F)"
"Maryland","Novak, Paige","SO-2","Spire NCAA D-1 Indoor Track & Field Classic","Feb 9-10, 2018","Mile","5:26.21","31st (F)"
"Maryland","Novak, Paige","SO-2","Darius Dixon Memorial Invitational 2018","Feb 2-3, 2018","1000","3:06.17","10th (F)"
"Maryland","Novak, Paige","SO-2","2018 Wesley A. Brown Women's Invitational","Jan 27, 2018","3000","11:03.67","7th (F)"
"Maryland","Novak, Paige","SO-2","Terrapin Invitational 2018","Jan 20, 2018","Mile","5:37.87","25th (F)"
"Maryland","Novak, Paige","SO-2","NCAA Division I Mid-Atlantic Region Cross Country Championships","Nov 10, 2017","6K","21:48.6","82nd"
"Maryland","Novak, Paige","SO-2","Big Ten Cross Country Championships","Oct 29, 2017","6K","23:12.8","103rd"
"Maryland","Novak, Paige","SO-2","Princeton XC Invitational","Oct 14, 2017","6K","23:20.3","81st"
"Maryland","Novak, Paige","SO-2","Paul Short Gold","Sep 29, 2017","6K","22:19.8","237th"
"Maryland","Novak, Paige","SO-2","2017 Salty Dog Invitational","Sep 9, 2017","6K","22:59.1","5th"
"Maryland","Novak, Paige","SO-2","American v. Maryland","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","George Washington v. Maryland","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","Maryland v. Franklin Pierce","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","Maryland v. UMBC","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","Navy v. Maryland","Sep 1, 2017","5K","18:17.9","4th"
"Maryland","Novak, Paige","SO-2","Kehoe Twilight Meet 2017","May 5, 2017","1500","4:52.27","11th (F)"
"Maryland","Novak, Paige","SO-2","Hopkins Invitational","Apr 14, 2017","1500","4:49.37","14th (F)"
"Maryland","Novak, Paige","SO-2","Virginia Quad","Apr 8, 2017","800","2:19.78","16th (F)"
"Maryland","Novak, Paige","SO-2","2017 Colonial Relays","Mar 30 - Apr 1, 2017","1500","4:56.57","82nd (F)"
"Maryland","Novak, Paige","SO-2","Maryland Invitational","Mar 18, 2017","1500","4:48.15","4th (F)"
"Maryland","Novak, Paige","SO-2","SPIRE NCAA Division 1 Indoor Track & Field Meet","Feb 10-11, 2017","Mile","5:23.25","53rd (F)"
"Maryland","Novak, Paige","SO-2","2017 Armory Track Invitational (Colleges)","Feb 3-4, 2017","1000","3:02.96","39th (F)"
"Maryland","Novak, Paige","SO-2","2017 Wesley A. Brown Women's Invitational","Jan 28, 2017","4x400","4:12.88","8th (F)"
"Maryland","Novak, Paige","SO-2","Terrapin Invitational 2017","Jan 21, 2017","Mile","5:31.67","18th (F)"
"Maryland","Novak, Paige","SO-2","Big 10 Championships","Oct 30, 2016","6K","24:40.4","118th"
"Maryland","Novak, Paige","SO-2","Princeton XC Invitational","Oct 15, 2016","6K","23:36.6","121st"
"Maryland","Novak, Paige","SO-2","2016 Salty Dog Invitational","Sep 10, 2016","6K","24:23.4","16th"
"Maryland","Novak, Paige","SO-2","Maryland v. American","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Maryland v. Franklin Pierce","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Maryland v. George Washington","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Maryland v. Mount","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Maryland v. UMBC","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Mount v. UMBC","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Novak, Paige","SO-2","Navy v. Maryland","Sep 2, 2016","5K","19:38.6","29th"
"Maryland","Onwukwe, Obichi","SR-4","Mount St. Mary's 5k Duals","Aug 31, 2018","5K","DNS","86th"
"Maryland","Onwukwe, Obichi","SR-4","Kehoe Twilight Meet 2018","May 4, 2018","800","2:19.39","4th (F)"
"Maryland","Onwukwe, Obichi","SR-4","2018 Larry Ellis Invitational","Apr 20-21, 2018","800","2:16.11","11th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Virginia v. Maryland, Bucknell, Georgetown","Apr 6, 2018","800","2:18.35","8th (F)"
"Maryland","Onwukwe, Obichi","SR-4","USF Bulls Invitational","Mar 22-23, 2018","4x400","3:54.12","7th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Maryland Invitational","Mar 17, 2018","800","2:20.80","2nd (F)"
"Maryland","Onwukwe, Obichi","SR-4","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","600","1:34.93","21st (P)"
"Maryland","Onwukwe, Obichi","SR-4","Spire NCAA D-1 Indoor Track & Field Classic","Feb 9-10, 2018","800","2:16.93","20th (F)"
"Maryland","Onwukwe, Obichi","SR-4","2018 Frank Sevigne Husker Invite","Feb 2-3, 2018","600","1:35.60","4th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Penn State National","Jan 26-27, 2018","500","1:16.88","7th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Terrapin Invitational 2018","Jan 20, 2018","600","1:37.80","1st (F)"
"Maryland","Onwukwe, Obichi","SR-4","Nittany Lion Challenge","Jan 13, 2018","600","1:37.80","13th (F)"
"Maryland","Onwukwe, Obichi","SR-4","2017 Salty Dog Invitational","Sep 9, 2017","6K","28:53.6","75th"
"Maryland","Onwukwe, Obichi","SR-4","American v. Maryland","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","George Washington v. Maryland","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","Maryland v. Franklin Pierce","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","Maryland v. UMBC","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","Navy v. Maryland","Sep 1, 2017","5K","23:08.8","88th"
"Maryland","Onwukwe, Obichi","SR-4","Kehoe Twilight Meet 2017","May 5, 2017","800","2:18.31","10th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Hopkins Invitational","Apr 14, 2017","800","2:16.77","6th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Maryland Invitational","Mar 18, 2017","800","2:20.04","6th (F)"
"Maryland","Onwukwe, Obichi","SR-4","2017 Wesley A. Brown Women's Invitational","Jan 28, 2017","4x400","4:12.88","8th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Terrapin Invitational 2017","Jan 21, 2017","4x400","3:58.99","7th (F)"
"Maryland","Onwukwe, Obichi","SR-4","2016 Morgan State Legacy Meet","Apr 22-23, 2016","4x400","3:56.86","7th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Maryland Invitational 2016","Mar 26, 2016","800","2:22.85","10th (F)"
"Maryland","Onwukwe, Obichi","SR-4","Terrapin Invitational","Jan 30, 2016","600","1:39.48","6th (F)"
"Maryland","Reicin, Julia","SO-2","Paul Short Open","Sep 29, 2017","6K","23:01.1","68th"
"Maryland","Reicin, Julia","SO-2","2017 Salty Dog Invitational","Sep 9, 2017","6K","24:40.2","34th"
"Maryland","Reicin, Julia","SO-2","American v. Maryland","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Reicin, Julia","SO-2","George Washington v. Maryland","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Reicin, Julia","SO-2","Maryland v. Franklin Pierce","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Reicin, Julia","SO-2","Maryland v. UMBC","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Reicin, Julia","SO-2","Mount St. Mary's 5k Duals","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Reicin, Julia","SO-2","Navy v. Maryland","Sep 1, 2017","5K","19:46.3","51st"
"Maryland","Santiago, Xahria","SO-2","","","","",""
"Maryland","Smith , Jaida","FR-1","","","","",""
"Maryland","Smith, Bayli","RS/Una","Big Ten Championships","May 11-13, 2018","HT","156' 3""","19th (F)"
"Maryland","Smith, Bayli","RS/Una","Kehoe Twilight Meet 2018","May 4, 2018","HT","161' 1""","3rd (F)"
"Maryland","Smith, Bayli","RS/Una","Virginia v. Maryland, Bucknell, Georgetown","Apr 6, 2018","HT","161' 8""","5th (F)"
"Maryland","Smith, Bayli","RS/Una","2018 NAVY Men's Invitational","Mar 31, 2018","SP","42' 1.5""","2nd (F)"
"Maryland","Smith, Bayli","RS/Una","Maryland Invitational","Mar 17, 2018","HT","159' 7""","4th (F)"
"Maryland","Smith, Bayli","RS/Una","Terrapin Invitational 2018","Jan 20, 2018","WT","51' 3.75""","7th (F)"
"Maryland","Smith, Jewel","RS/Una","NCAA Division I Outdoor Championships","Jun 6-9, 2018","LJ","19' 6""","22nd (F)"
"Maryland","Smith, Jewel","RS/Una","NCAA East Preliminary Round","May 24-26, 2018","LJ","20' 5.75""","5th (P)"
"Maryland","Smith, Jewel","RS/Una","Big Ten Championships","May 11-13, 2018","LJ","19' 9.5""","10th (F)"
"Maryland","Smith, Jewel","RS/Una","Kehoe Twilight Meet 2018","May 4, 2018","4x100","46.35","1st (F)"
"Maryland","Smith, Jewel","RS/Una","Penn Relays","Apr 26-28, 2018","LJ","19' 8.25""","(F)"
"Maryland","Smith, Jewel","RS/Una","Virginia Challenge","Apr 20-21, 2018","LJ","19' 11.75""","3rd (F)"
"Maryland","Smith, Jewel","RS/Una","Virginia v. Maryland, Bucknell, Georgetown","Apr 6, 2018","4x100","DNF",""
"Maryland","Smith, Jewel","RS/Una","Florida Relays","Mar 29-31, 2018","LJ","19' 6.75""","4th (F)"
"Maryland","Smith, Jewel","RS/Una","USF Bulls Invitational","Mar 22-23, 2018","LJ","20' 2.25""","2nd (F)"
"Maryland","Smith, Jewel","RS/Una","Maryland Invitational","Mar 17, 2018","400H","1:04.91","5th (F)"
"Maryland","Smith, Jewel","RS/Una","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","LJ","20' 1.75""","3rd (F)"
