"selection1_name","selection1_selection2_name","selection1_selection2_year","selection1_selection2_selection3_name","selection1_selection2_selection3_Date","selection1_selection2_selection3_Event","selection1_selection2_selection3_Time","selection1_selection2_selection3_Place"
"Iowa State","Nownes, John","SR-4","Hawkeye Early Bird Invitational","Sep 4, 2015","6K","19:41.4","24th"
"Iowa State","Pedersen, Jeffrey","FR-1","","","","",""
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational","Aug 31, 2018","6K","19:00.1","17th"
"Iowa State","Pollard, Thomas","JR-3","NCAA Division I Cross Country Championships","Nov 18, 2017","10K","30:41.4","98th"
"Iowa State","Pollard, Thomas","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:07.3","47th"
"Iowa State","Pollard, Thomas","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","24:14.5","5th"
"Iowa State","Pollard, Thomas","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","24:57.3","133rd"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Creighton vs Iowa State","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Drake vs Iowa State","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Illinois State vs Iowa State","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Iowa Central CC vs Iowa State","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Iowa State vs Northern Iowa","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","Hawkeye Invitational - Iowa vs Iowa State","Sep 1, 2017","6K","17:53.2","6th"
"Iowa State","Pollard, Thomas","JR-3","NCAA Division I West Preliminary Round","May 25-27, 2017","10,000","30:49.42","26th (P)"
"Iowa State","Pollard, Thomas","JR-3","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","10,000","29:30.77","2nd (F)"
"Iowa State","Pollard, Thomas","JR-3","Stanford Cardinal Classic","Apr 21-22, 2017","5000","14:02.48","11th (F)"
"Iowa State","Pollard, Thomas","JR-3","Stanford Invitational","Mar 31 - Apr 1, 2017","5000","14:10.90","12th (F)"
"Iowa State","Pollard, Thomas","JR-3","NCAA Division I Cross Country Championships","Nov 19, 2016","10K","30:30.6","45th"
"Iowa State","Pollard, Thomas","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","30:31.0","8th"
"Iowa State","Pollard, Thomas","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","8K","25:39.8","4th"
"Iowa State","Pollard, Thomas","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 14, 2016","8K","24:23.4","25th"
"Iowa State","Pollard, Thomas","JR-3","ROY GRIAK INVITATIONAL","Sep 24, 2016","8K","25:33.2","18th"
"Iowa State","Schuckman, Jared","FR-1","","","","",""
"Iowa State","Sieperda, Gable","FR-1","","","","",""
"Kansas","Butler, Ben","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","31:46.9","34th"
"Kansas","Butler, Ben","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","24:14.8","12th"
"Kansas","Butler, Ben","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:01.5","96th"
"Kansas","Butler, Ben","SO-2","Rim Rock Classic","Sep 29, 2018","8K","24:43.5","5th"
"Kansas","Butler, Ben","SO-2","Bob Timmons Invitational","Sep 1, 2018","6K","19:38.8","4th"
"Kansas","Donley, Ethan","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:57.4","50th"
"Kansas","Donley, Ethan","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:32.0","148th"
"Kansas","Donley, Ethan","SO-2","Rim Rock Classic","Sep 29, 2018","8K","25:15.5","14th"
"Kansas","Donley, Ethan","SO-2","Bob Timmons Invitational","Sep 1, 2018","6K","20:09.1","14th"
"Kansas","Gardiner, Quanah","FR-1","Rim Rock Classic","Sep 29, 2018","8K","26:55.6","85th"
"Kansas","Gardiner, Quanah","FR-1","Bob Timmons Invitational","Sep 1, 2018","6K","21:10.9","19th"
"Kansas","Glaza, Gavin","RS/Una","","","","",""
"Kansas","Hale, Avery","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:56.6","104th"
"Kansas","Hale, Avery","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:11.1","42nd"
"Kansas","Hale, Avery","JR-3","adidas DI Pre Nationals","Oct 14, 2017","8K","26:06.4","262nd"
"Kansas","Hale, Avery","JR-3","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","25:06.4","4th"
"Kansas","Hale, Avery","JR-3","Bob Timmons Dual Classic KU vs Oral Roberts","Sep 2, 2017","6K","19:12.5","3rd"
"Kansas","Hale, Avery","JR-3","Bob Timmons Dual Classic KU vs UMKC","Sep 2, 2017","6K","19:12.5","3rd"
"Kansas","Hale, Avery","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","31:53.9","77th"
"Kansas","Hale, Avery","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","8K","26:54.7","49th"
"Kansas","Hale, Avery","JR-3","ISU adidas Pre Nationals","Oct 15, 2016","8K","26:53.9","25th"
"Kansas","Hale, Avery","JR-3","Rim Rock Classic","Oct 1, 2016","8K","25:20.7","19th"
"Kansas","Hale, Avery","JR-3","Bob Timmons Classic","Sep 3, 2016","6K","19:43.5","5th"
"Kansas","Hale, Avery","JR-3","Bob Timmons Classic KU vs Oral Roberts","Sep 3, 2016","6K","19:43.5","4th"
"Kansas","Hale, Avery","JR-3","Bob Timmons Classic KU vs UMKC","Sep 3, 2016","6K","19:43.5","4th"
"Kansas","Hale, Chace","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:28.9","73rd"
"Kansas","Hale, Chace","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:27.9","31st"
"Kansas","Hale, Chace","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","26:36.3","222nd"
"Kansas","Hale, Chace","SO-2","Bob Timmons Invitational","Sep 1, 2018","6K","19:25.3","1st"
"Kansas","Hale, Chace","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","31:58.9","157th"
"Kansas","Hale, Chace","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","26:00.5","68th"
"Kansas","Hale, Chace","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","25:26.1","216th"
"Kansas","Hale, Chace","SO-2","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","25:49.1","14th"
"Kansas","Hodgson, Dylan","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","31:42.4","29th"
"Kansas","Hodgson, Dylan","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","8K","24:17.8","13th"
"Kansas","Hodgson, Dylan","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","8K","24:58.9","91st"
"Kansas","Hodgson, Dylan","JR-3","Rim Rock Classic","Sep 29, 2018","8K","24:30.7","2nd"
"Kansas","Hodgson, Dylan","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","31:32.6","60th"
"Kansas","Hodgson, Dylan","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","8K","26:13.6","22nd"
"Kansas","Hodgson, Dylan","JR-3","ISU adidas Pre Nationals","Oct 15, 2016","8K","25:07.6","77th"
"Kansas","Hodgson, Dylan","JR-3","Rim Rock Classic","Oct 1, 2016","8K","24:29.9","6th"
"Kansas","Hodgson, Dylan","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 13, 2015","10K","32:38.6","127th"
"Kansas","Hodgson, Dylan","JR-3","Big 12 Cross Country Championships","Oct 31, 2015","8K","26:03.2","42nd"
"Kansas","Hodgson, Dylan","JR-3","DI Pre-Nationals","Oct 17, 2015","8K","25:21.7","256th"
"Kansas","Hodgson, Dylan","JR-3","Rim Rock Collegiate Classic","Oct 3, 2015","8K","24:38.0","14th"
"Kansas","Hodgson, Dylan","JR-3","2015 Bob Timmons Dual Classic","Sep 1, 2015","6K","19:19.5","3rd"
"Kansas","Hoppel, Bryce","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:28.4","32nd"
"Kansas","Hoppel, Bryce","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","27:45.4","75th"
"Kansas","Hoppel, Bryce","SO-2","Rim Rock Classic","Sep 29, 2018","8K","25:45.5","29th"
"Kansas","Hoppel, Bryce","SO-2","Bob Timmons Invitational","Sep 1, 2018","6K","20:05.1","13th"
"Kansas","Hoppel, Bryce","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","31:47.1","150th"
"Kansas","Hoppel, Bryce","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:11.7","45th"
"Kansas","Hoppel, Bryce","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","26:55.8","172nd"
"Kansas","Hoppel, Bryce","SO-2","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","26:44.8","21st"
"Kansas","Hoppel, Bryce","SO-2","Bob Timmons Dual Classic KU vs Oral Roberts","Sep 2, 2017","6K","21:09.6","17th"
"Kansas","Hoppel, Bryce","SO-2","Bob Timmons Dual Classic KU vs UMKC","Sep 2, 2017","6K","21:09.6","17th"
"Kansas","Letner, George","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 09, 2018","10K","32:32.4","76th"
"Kansas","Letner, George","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","24:58.3","25th"
"Kansas","Letner, George","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:48.1","172nd"
"Kansas","Letner, George","SO-2","Rim Rock Classic","Sep 29, 2018","8K","25:09.8","13th"
"Kansas","Letner, George","SO-2","Bob Timmons Invitational","Sep 01, 2018","6K","20:00.4","11th"
"Kansas","Letner, George","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","31:09.4","119th"
"Kansas","Letner, George","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:45.5","61st"
"Kansas","Letner, George","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","26:22.9","271st"
"Kansas","Letner, George","SO-2","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","25:53.4","15th"
"Kansas","Letner, George","SO-2","Bob Timmons Dual Classic KU vs Oral Roberts","Sep 02, 2017","6K","19:29.7","8th"
"Kansas","Letner, George","SO-2","Bob Timmons Dual Classic KU vs UMKC","Sep 02, 2017","6K","19:29.7","8th"
"Kansas","Luder, John","FR-1","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:14.0","59th"
"Kansas","Luder, John","FR-1","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:43.6","43rd"
"Kansas","Luder, John","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","8K","26:20.6","50th"
"Kansas","Luder, John","FR-1","Rim Rock Classic","Sep 29, 2018","8K","25:19.9","16th"
"Kansas","Luder, John","FR-1","Bob Timmons Invitational","Sep 1, 2018","6K","19:45.7","7th"
"Kansas","Melgares, Chris","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","31:58.9","41st"
"Kansas","Melgares, Chris","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","8K","24:44.5","19th"
"Kansas","Melgares, Chris","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:40.8","157th"
"Kansas","Melgares, Chris","SR-4","Rim Rock Classic","Sep 29, 2018","8K","24:55.6","10th"
"Kansas","Melgares, Chris","SR-4","Bob Timmons Invitational","Sep 1, 2018","6K","19:32.3","2nd"
"Kansas","Melgares, Chris","SR-4","NCAA Division I West Preliminary Round","May 25-27, 2017","10,000","30:50.02","27th (P)"
"Kansas","Melgares, Chris","SR-4","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","10,000","29:42.65","3rd (F)"
"Kansas","Melgares, Chris","SR-4","Rock Chalk Classic","Apr 28, 2017","5000","DNF",""
"Kansas","Melgares, Chris","SR-4","Kansas Relays","Apr 19-22, 2017","5000","14:37.48","6th (F)"
"Kansas","Melgares, Chris","SR-4","San Francisco State Distance Carnival","Mar 31 - Apr 1, 2017","10,000","29:30.07","6th (F)"
"Kansas","Melgares, Chris","SR-4","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","5000","14:33.44","9th (F)"
"Kansas","Melgares, Chris","SR-4","Iowa State Classic","Feb 10-11, 2017","5000","14:42.50","17th (F)"
"Kansas","Melgares, Chris","SR-4","42nd Annual Frank Sevigne Husker Invitational","Feb 3-4, 2017","3000","8:28.06","14th (F)"
"Kansas","Melgares, Chris","SR-4","2017 Rod McCravy Memorial T&F Meet","Jan 20-21, 2017","5000","14:45.70","1st (F)"
"Kansas","Melgares, Chris","SR-4","Wichita State vs Kansas vs Kansas State","Jan 12, 2017","3000","8:31.71","3rd (F)"
"Kansas","Melgares, Chris","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","31:03.1","35th"
"Kansas","Melgares, Chris","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","8K","26:04.4","17th"
"Kansas","Melgares, Chris","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","8K","25:00.4","63rd"
"Kansas","Melgares, Chris","SR-4","Rim Rock Classic","Oct 1, 2016","8K","24:19.0","4th"
"Kansas","Melgares, Chris","SR-4","Big 12 Outdoor Track & Field Championships","May 13-15, 2016","10,000","30:57.97","6th (F)"
"Kansas","Melgares, Chris","SR-4","Kansas Relays","Apr 20-23, 2016","5000","14:47.50","2nd (F)"
"Kansas","Melgares, Chris","SR-4","San Francisco State Distance Carnival","Apr 1-2, 2016","10,000","29:56.76","6th (F)"
"Kansas","Melgares, Chris","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 13, 2015","10K","31:12.1","40th"
"Kansas","Melgares, Chris","SR-4","Big 12 Cross Country Championships","Oct 31, 2015","8K","25:23.6","25th"
"Kansas","Melgares, Chris","SR-4","DI Pre-Nationals","Oct 17, 2015","8K","25:02.4","218th"
"Kansas","Melgares, Chris","SR-4","Rim Rock Collegiate Classic","Oct 3, 2015","8K","24:47.9","19th"
"Kansas","Melgares, Chris","SR-4","Big 12 Outdoor Track & Field Championships","May 15-17, 2015","10,000","31:05.05","10th (F)"
"Kansas","Melgares, Chris","SR-4","Rock Chalk Classic","May 2, 2015","5000","14:51.41","5th (F)"
"Kansas","Melgares, Chris","SR-4","Kansas Relays","Apr 15-17, 2015","5000","14:50.97","2nd (F)"
"Kansas","Melgares, Chris","SR-4","John McDonnell Invitational","Apr 10-11, 2015","1500","4:01.21","21st (F)"
"Kansas","Melgares, Chris","SR-4","2015 Clyde Littlefield Texas Relays","Mar 25-28, 2015","5000","14:54.66","16th (F)"
"Kansas","Melgares, Chris","SR-4","Iowa State Classic","Feb 13-14, 2015","5000","14:42.97","46th (F)"
"Kansas","Melgares, Chris","SR-4","40th Annual Frank Sevigne Husker Invitational","Feb 6-7, 2015","3000","8:41.76","9th (F)"
"Kansas","Melgares, Chris","SR-4","2015 Jayhawk Classic","Jan 29-30, 2015","DMR","10:27.92","1st (F)"
"Kansas","Melgares, Chris","SR-4","KSU-KU-WSU Triangular","Jan 17, 2015","3000","8:31.65","2nd (F)"
"Kansas","Melgares, Chris","SR-4","2015 Bill Easton Classic","Jan 9, 2015","DMR","10:37.08","3rd (F)"
"Kansas","Melgares, Chris","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 14, 2014","6.2M","31:19.4","78th"
"Kansas","Melgares, Chris","SR-4","2014 Big 12 Cross Country Championship","Nov 1, 2014","8K","25:00.2","30th"
"Kansas","Melgares, Chris","SR-4","ISU Pre-National Invitational","Oct 18, 2014","8K","25:45.7","147th"
"Kansas","Melgares, Chris","SR-4","Roy Griak Invitational","Sep 27, 2014","8K","25:47.9","43rd"
"Kansas","Melgares, Chris","SR-4","Bob Timmons Dual Classic","Aug 30, 2014","6K","19:38.7","4th"
"Kansas","Melgares, Michael","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","31:50.9","36th"
"Kansas","Melgares, Michael","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","8K","24:11.8","10th"
"Kansas","Melgares, Michael","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","8K","24:59.3","93rd"
"Kansas","Melgares, Michael","SR-4","Rim Rock Classic","Sep 29, 2018","8K","24:38.6","4th"
"Kansas","Melgares, Michael","SR-4","Bob Timmons Invitational","Sep 1, 2018","6K","19:40.6","5th"
"Kansas","Melgares, Michael","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:11.1","52nd"
"Kansas","Melgares, Michael","SR-4","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:16.8","47th"
"Kansas","Melgares, Michael","SR-4","adidas DI Pre Nationals","Oct 14, 2017","8K","24:34.5","111st"
"Kansas","Melgares, Michael","SR-4","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","24:52.4","1st"
"Kansas","Melgares, Michael","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","31:00.3","32nd"
"Kansas","Melgares, Michael","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","8K","26:06.6","19th"
"Kansas","Melgares, Michael","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","8K","25:22.0","112nd"
"Kansas","Melgares, Michael","SR-4","Rim Rock Classic","Oct 1, 2016","8K","24:39.3","9th"
"Kansas","Melgares, Michael","SR-4","Bob Timmons Classic","Sep 3, 2016","6K","19:40.9","3rd"
"Kansas","Melgares, Michael","SR-4","Bob Timmons Classic KU vs Oral Roberts","Sep 3, 2016","6K","19:40.9","2nd"
"Kansas","Melgares, Michael","SR-4","Bob Timmons Classic KU vs UMKC","Sep 3, 2016","6K","19:40.9","2nd"
"Kansas","Melgares, Michael","SR-4","Rim Rock Collegiate Classic","Oct 3, 2015","8K","25:02.0","28th"
"Kansas","Melgares, Michael","SR-4","2015 Bob Timmons Dual Classic","Sep 1, 2015","6K","19:31.0","7th"
"Kansas","Miller, Dylan","RS/Una","","","","",""
"Kansas","Quere, Marcus","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","26:59.2","75th"
"Kansas","Quere, Marcus","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","DNF","216th"
"Kansas","Quere, Marcus","SO-2","Rim Rock Farm Collegiate Classic","Sep 30, 2017","8K","26:37.0","19th"
"Kansas","Quere, Marcus","SO-2","Bob Timmons Dual Classic KU vs Oral Roberts","Sep 2, 2017","6K","20:07.6","14th"
"Kansas","Quere, Marcus","SO-2","Bob Timmons Dual Classic KU vs UMKC","Sep 2, 2017","6K","20:07.6","14th"
"Kansas","Ralston, Jake","RS/Una","","","","",""
"Kansas","Ronzone, Michael","RS/Una","","","","",""
"Kansas","True, Kyler","RS/Una","","","","",""
"Kansas","Young, Jack","RS/Una","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","26:03.0","70th"
"Kansas","Young, Jack","RS/Una","adidas DI Pre Nationals","Oct 14, 2017","8K","26:24.6","143rd"
"Kansas State","Brenneman, Dylan","FR-1","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","33:18.3","120th"
"Kansas State","Brenneman, Dylan","FR-1","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:57.5","51st"
"Kansas State","Brenneman, Dylan","FR-1","Bradley Pink Classic","Oct 12, 2018","8K","26:40.1","183rd"
"Kansas State","Brenneman, Dylan","FR-1","UW-Parkside Vic Godfrey Open","Sep 8, 2018","4.97M","27:46.2","73rd"
"Kansas State","Brenneman, Dylan","FR-1","Wichita State JK Gold Classic - College/University","Sep 1, 2018","6K","19:41.7","16th"
"Kansas State","Brenneman, Dylan","FR-1","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","6K","19:41.7","16th"
"Kansas State","Brenneman, Dylan","FR-1","K-State Winter Invitational","Dec 9, 2017","Mile","4:28.54","5th (F)"
"Kansas State","Depenbusch, Kerby","FR-1","Wichita State JK Gold Classic - College/University","Sep 1, 2018","6K","DNS","55th"
"Kansas State","Depenbusch, Kerby","FR-1","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","6K","DNS","55th"
"Kansas State","Donahue, Keegan","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:58.8","66th"
"Kansas State","Donahue, Keegan","JR-3","Bradley Pink Classic","Oct 13, 2017","4.97M","27:48.5","173rd"
"Kansas State","Donahue, Keegan","JR-3","OSU Cowboy Jamboree Men's 8K (Orange)","Sep 30, 2017","8K","27:40.5","81st"
"Kansas State","Donahue, Keegan","JR-3","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","4.96M","28:39.0","51st"
"Kansas State","Donahue, Keegan","JR-3","JK Gold Classic - Kansas State vs. Missouri State","Sep 2, 2017","6K","19:52.1","38th"
"Kansas State","Donahue, Keegan","JR-3","JK Gold Classic - Wichita State vs. Kansas State","Sep 2, 2017","6K","19:52.1","38th"
"Kansas State","Donahue, Keegan","JR-3","JK Gold Classic- Missouri vs. Kansas State","Sep 2, 2017","6K","19:52.1","38th"
"Kansas State","Donahue, Keegan","JR-3","KSU Ward Haylett Invite","May 6, 2017","1500","3:58.47","1st (F)"
"Kansas State","Donahue, Keegan","JR-3","2017 Kip Janvrin Open","Apr 27-28, 2017","1500","4:00.78","8th (F)"
"Kansas State","Donahue, Keegan","JR-3","2017 Emporia State Relays","Apr 1, 2017","1500","4:08.40","23rd (F)"
"Kansas State","Donahue, Keegan","JR-3","KSU Steve Miller Open","Feb 17, 2017","Mile","4:24.70","5th (F)"
"Kansas State","Donahue, Keegan","JR-3","Kansas State DeLoss Dodds Invitational","Jan 20-21, 2017","Mile","4:31.53","8th (F)"
"Kansas State","Donahue, Keegan","JR-3","2017 Bill Easton Classic","Jan 6, 2017","Mile","4:37.11","7th (F)"
"Kansas State","Donahue, Keegan","JR-3","Kansas State Winter Invitational","Dec 10, 2016","Mile","4:27.07","4th (F)"
"Kansas State","Donahue, Keegan","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","33:57.1","174th"
"Kansas State","Donahue, Keegan","JR-3","Bradley ""Pink"" Classic","Oct 14, 2016","4.97M","26:51.4","174th"
"Kansas State","Donahue, Keegan","JR-3","OSU Cowboy Jamboree","Sep 24, 2016","8K","28:34.9","48th"
"Kansas State","Donahue, Keegan","JR-3","Woody Greeno/Jay Dirksen Invitational","Sep 17, 2016","8K","28:21.9","90th"
"Kansas State","Donahue, Keegan","JR-3","Augie Twilight","Sep 2, 2016","4K","20:16.8","21st"
"Kansas State","Flanders, Pierce","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","33:54.3","149th"
"Kansas State","Flanders, Pierce","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","8K","26:38.3","60th"
"Kansas State","Flanders, Pierce","SO-2","Bradley Pink Classic","Oct 12, 2018","8K","27:09.4","227th"
"Kansas State","Flanders, Pierce","SO-2","Rim Rock Classic","Sep 29, 2018","8K","26:27.4","56th"
"Kansas State","Flanders, Pierce","SO-2","UW-Parkside Vic Godfrey Open","Sep 8, 2018","4.97M","27:54.1","79th"
"Kansas State","Flanders, Pierce","SO-2","Wichita State JK Gold Classic - College/University","Sep 1, 2018","6K","20:02.1","21st"
"Kansas State","Flanders, Pierce","SO-2","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","6K","20:02.1","21st"
"Kansas State","Flanders, Pierce","SO-2","3rd Annual Indoor Gorilla Classic","Feb 9-10, 2018","3000","9:19.20","36th (F)"
"Kansas State","Flanders, Pierce","SO-2","DeLoss Dodds Invitational","Feb 2-3, 2018","Mile","4:31.40","6th (F)"
"Kansas State","Flanders, Pierce","SO-2","Kansas State Wildcat Invitational","Jan 6, 2018","3000","9:02.10","2nd (F)"
"Kansas State","Flanders, Pierce","SO-2","K-State Winter Invitational","Dec 9, 2017","1000","2:42.04","7th (F)"
"Kansas State","Gorthy, Joe","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 09, 2018","10K","32:36.4","82nd"
"Kansas State","Gorthy, Joe","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","8K","25:22.2","29th"
"Kansas State","Gorthy, Joe","SR-4","Bradley Pink Classic","Oct 12, 2018","8K","25:13.8","31st"
"Kansas State","Gorthy, Joe","SR-4","Rim Rock Classic","Sep 29, 2018","8K","25:01.0","11th"
"Kansas State","Gorthy, Joe","SR-4","UW-Parkside Vic Godfrey Open","Sep 08, 2018","4.97M","25:46.8","4th"
"Kansas State","Gorthy, Joe","SR-4","Wichita State JK Gold Classic - College/University","Sep 01, 2018","6K","19:04.6","5th"
"Kansas State","Gorthy, Joe","SR-4","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 01, 2018","6K","19:04.6","5th"
"Kansas State","Gorthy, Joe","SR-4","Kansas State Ward Haylett Invite","May 05, 2018","5000","15:46.06","7th (F)"
"Kansas State","Gorthy, Joe","SR-4","2018 Kip Janvrin Open","04/26 - Apr 27, 2018","5000","15:19.10","17th (F)"
"Kansas State","Gorthy, Joe","SR-4","Kansas Relays","04/18 - Apr 21, 2018","10,000","31:32.84","10th (F)"
"Kansas State","Gorthy, Joe","SR-4","Texas Invitational","04/13 - Apr 14, 2018","5000","15:38.00","4th (F)"
"Kansas State","Gorthy, Joe","SR-4","3rd Annual Indoor Gorilla Classic","02/09 - Feb 10, 2018","5000","15:32.81","43rd (F)"
"Kansas State","Gorthy, Joe","SR-4","Larry Wieczorek Invitational","01/19 - Jan 20, 2018","3000","8:47.12","8th (F)"
"Kansas State","Gorthy, Joe","SR-4","KSU-KU-WSU Triangular","Jan 13, 2018","3000","8:47.23","6th (F)"
"Kansas State","Gorthy, Joe","SR-4","Kansas State Wildcat Invitational","Jan 06, 2018","Mile","4:29.45","4th (F)"
"Kansas State","Gorthy, Joe","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:50.5","100th"
"Kansas State","Gorthy, Joe","SR-4","2017 Big 12 Cross Country Championship","Oct 28, 2017","8K","25:32.4","58th"
"Kansas State","Gorthy, Joe","SR-4","Bradley Pink Classic","Oct 13, 2017","4.97M","26:15.9","81st"
"Kansas State","Gorthy, Joe","SR-4","OSU Cowboy Jamboree Men's 8K (Orange)","Sep 30, 2017","8K","25:59.9","44th"
"Kansas State","Gorthy, Joe","SR-4","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","4.96M","27:28.8","39th"
"Kansas State","Gorthy, Joe","SR-4","JK Gold Classic - Kansas State vs. Missouri State","Sep 02, 2017","6K","19:20.8","24th"
"Kansas State","Gorthy, Joe","SR-4","JK Gold Classic - Wichita State vs. Kansas State","Sep 02, 2017","6K","19:20.8","24th"
"Kansas State","Gorthy, Joe","SR-4","JK Gold Classic- Missouri vs. Kansas State","Sep 02, 2017","6K","19:20.8","24th"
"Kansas State","Gorthy, Joe","SR-4","KSU Steve Miller Open","Feb 17, 2017","Mile","4:25.18","6th (F)"
"Kansas State","Gorthy, Joe","SR-4","Kansas State DeLoss Dodds Invitational","01/20 - Jan 21, 2017","3000","9:03.49","6th (F)"
